from,to,cost
52797,56071,321.41293891780504
52797,56074,396.3517080768744
52797,56080,263.79972426396677
52797,56081,283.1865102695076
52797,56082,293.64939863303994
52797,56084,354.0605298840758
52797,56091,262.1159203106706
52797,56092,248.60437973208622
52797,56093,306.14057492393005
52797,56094,379.5954240490823
52797,56095,351.9253028155027
52797,56096,428.14205316884477
52797,56192,474.25415819590023
52797,57001,294.0556120779797
52797,57002,296.6861759376678
52797,57004,282.7980743590662
52797,57006,327.5214965876186
52797,57007,349.2313033008855
52797,57008,368.4442515171603
52797,57011,330.0883885051542
52797,57012,312.05693846323226
52797,57014,333.69737732157625
52797,57102,410.7298658140866
52797,57105,451.12556431892176
52797,57110,420.8186853085694
52797,57111,416.16715021496157
52881,52884,98.21237761356174
52881,52885,26.351557439068273
52881,52895,141.32007322733168
52881,52896,98.86249257629085
52881,52978,206.8504372193678
52881,52980,112.94460649685765
52881,52981,145.82249509513417
52881,52982,170.25207041061972
52881,52983,151.05108633547624
52881,52984,155.8472871105832
52881,52985,174.18029848995806
52881,52986,189.64452860307838
52881,52988,185.67589664646383
52881,52993,222.86240292959292
52881,52995,202.44654091325694
52881,52996,243.00661526139407
52881,52998,225.46913782835713
52881,53821,370.15841385704596
52881,53829,436.84322972186646
52881,53906,279.99857683184695
52881,53908,269.0279284831164
52881,53915,351.3411436511249
52881,53917,325.4783686854105
52881,53923,422.4699482116006
52881,53924,452.69293068877016
52881,53925,386.77206621713106
52881,53926,416.3212122566699
52881,53927,367.4131174930002
52881,53928,392.5678757210314
52881,53930,432.32786147054003
52881,53934,450.39334587415146
52881,53935,497.50244081974284
52881,53937,455.43806068638224
52881,56071,274.1312501456555
52881,56074,346.38260091704143
52881,56080,221.85036831168122
52881,56081,254.2714949520556
52881,56082,268.72464834289156
52881,56084,323.9713724856579
52881,56091,264.08950755527405
52881,56092,257.1141842603721
52881,56093,293.8406918388817
52881,56094,372.22588511423044
52881,56095,345.9197550585495
52881,56096,428.7869151720395
52881,56192,468.7375347101134
52881,57001,315.0087766520582
52881,57002,325.2586191389703
52881,57004,293.68743351325645
52881,57006,353.8695369937913
52881,57007,360.4487774015534
52881,57008,380.43211400392477
52881,57011,365.2175487031177
52881,57012,351.5011223288146
52881,57014,361.901087676152
52881,57102,427.09837108600095
52881,57105,462.1275991870287
52881,57110,442.85858970301865
52881,57111,442.7525695849544
52884,52885,76.81990543544177
52884,52895,69.79522382313797
52884,52896,28.572642390580295
52884,52978,181.84277907593432
52884,52980,72.12636062559213
52884,52981,90.53649429224005
52884,52982,103.34392524834209
52884,52983,56.379432138297254
52884,52984,110.27292011005147
52884,52985,117.6627154277011
52884,52986,109.3315781424626
52884,52988,111.04888613728778
52884,52993,125.42945002841981
52884,52995,104.83891138090897
52884,52996,144.8333211939454
52884,52998,137.67535039809383
52884,53821,300.9119979920779
52884,53829,357.3442579178711
52884,53906,184.35528895752086
52884,53908,170.8303370652361
52884,53915,260.7809013516509
52884,53917,229.0635472543888
52884,53923,338.34065614628065
52884,53924,361.0024468654948
52884,53925,300.23049559727514
52884,53926,326.33165880454993
52884,53927,273.00122158652056
52884,53928,300.7187439130209
52884,53930,361.2347057946441
52884,53934,368.1198412878919
52884,53935,412.67624797648097
52884,53937,369.53463787526243
52884,56071,236.85985594650518
52884,56074,312.0526376494376
52884,56080,177.76086457094277
52884,56081,191.55077359283024
52884,56082,201.21451488835123
52884,56084,262.1177716443913
52884,56091,173.48506011097757
52884,56092,163.06721693291865
52884,56093,213.82778431957004
52884,56094,288.63812581678167
52884,56095,261.20616604920417
52884,56096,340.1248952987754
52884,56192,384.18239500392224
52884,57001,217.58350952476917
52884,57002,227.05763924095604
52884,57004,199.0400615529721
52884,57006,255.83390775535457
52884,57007,266.171640662135
52884,57008,285.9675461292557
52884,57011,267.24144129937423
52884,57012,254.28390710320573
52884,57014,263.74843309242976
52884,57102,331.3263425816884
52884,57105,368.4200661822006
52884,57110,345.68221520003505
52884,57111,344.85275364984466
52885,52895,129.2597455857988
52885,52896,83.40614478160157
52885,52978,184.65122427427858
52885,52980,86.94481507285377
52885,52981,119.6826888558054
52885,52982,143.9265689944452
52885,52983,126.94062398932387
52885,52984,130.3956321013488
52885,52985,148.22972228779082
52885,52986,163.43800807341148
52885,52988,159.336362415314
52885,52993,202.24737526011205
52885,52995,179.223368320196
52885,52996,220.50587388495197
52885,52998,199.6280428628628
52885,53821,362.19114939937725
52885,53829,425.5037839176137
52885,53906,260.8702267502278
52885,53908,246.60041532827083
52885,53915,335.1573261060579
52885,53917,305.807252076356
52885,53923,409.2749728184406
52885,53924,436.07694279875767
52885,53925,372.4862828264958
52885,53926,400.5227054192247
52885,53927,349.16878494494415
52885,53928,375.8021536757866
52885,53930,423.98976892379835
52885,53934,438.00781027267647
52885,53935,484.15084157196657
52885,53937,441.5602698300507
52885,56071,250.90307263511403
52885,56074,324.01731047574987
52885,56080,197.35018509905666
52885,56081,228.38378097944747
52885,56082,242.6188084044392
52885,56084,298.3417511034259
52885,56091,238.46452768539433
52885,56092,232.15176043388834
52885,56093,267.49927072536997
52885,56094,345.9274800512047
52885,56095,319.6753001567327
52885,56096,402.74100550248306
52885,56192,442.44051276545036
52885,57001,291.32434802814856
52885,57002,302.78063508262727
52885,57004,268.7924258519459
52885,57006,330.84160008498924
52885,57007,335.342119921246
52885,57008,355.3508356048251
52885,57011,343.784890855819
52885,57012,331.1010263772811
52885,57014,339.1540344859352
52885,57102,402.3884471205425
52885,57105,436.7859198796146
52885,57110,418.84444600107923
52885,57111,419.4264821685951
52895,52896,47.4424482525944
52895,52978,247.39427469838097
52895,52980,140.71450606710462
52895,52981,153.2265899785067
52895,52982,158.3414565615781
52895,52983,91.31035018697814
52895,52984,174.2360894389745
52895,52985,176.55181653292078
52895,52986,152.21517515142182
52895,52988,159.13595555310224
52895,52993,105.0970143865722
52895,52995,110.33842797757956
52895,52996,135.9649008662147
52895,52998,166.04716077505293
52895,53821,234.23116195098032
52895,53829,296.3300374519431
52895,53906,149.74645268609044
52895,53908,158.25355124207857
52895,53915,212.03679195011202
52895,53917,195.69032760606888
52895,53923,281.15771498416075
52895,53924,313.5150894673311
52895,53925,245.64463739877598
52895,53926,276.24983590083167
52895,53927,232.09524219319772
52895,53928,253.898306007192
52895,53930,295.5495977662461
52895,53934,309.2810543944891
52895,53935,356.1858540644876
52895,53937,314.15564504370394
52895,56071,296.68473547625644
52895,56074,370.9984164606457
52895,56080,237.4407691795383
52895,56081,240.43652804460066
52895,56082,245.93775242565357
52895,56084,307.87760317071
52895,56091,192.40794466232958
52895,56092,174.792592963225
52895,56093,245.61587715676632
52895,56094,311.85905098868426
52895,56095,284.06157313339764
52895,56096,353.5605863010824
52895,56192,402.9775935885556
52895,57001,210.95701276824784
52895,57002,210.5859055449607
52895,57004,205.6251038093231
52895,57006,241.7787424146939
52895,57007,269.8952572395373
52895,57008,288.3053502141644
52895,57011,242.3230543637423
52895,57012,223.98781931310853
52895,57014,247.33676567172603
52895,57102,327.87234823295086
52895,57105,370.3085841151154
52895,57110,335.6791578971884
52895,57111,329.70342995262024
52896,52978,210.23547758808516
52896,52980,99.9489224880542
52896,52981,119.05484176838462
52896,52982,130.79045239159953
52896,52983,75.69725373942627
52896,52984,138.8448322765807
52896,52985,145.87184244845582
52896,52986,133.75771245300953
52896,52988,136.95148483162944
52896,52993,127.37341191768971
52896,52995,115.96655728063672
52896,52996,152.01080596003206
52896,52998,158.13805230738998
52896,53821,281.65517971310726
52896,53829,342.488609112344
52896,53906,181.98671768344644
52896,53908,177.22005694232357
52896,53915,252.63918801338673
52896,53917,227.8205900075033
52896,53923,325.8715154967197
52896,53924,353.905798128778
52896,53925,289.1641613209509
52896,53926,317.7860420939465
52896,53927,268.7288322562585
52896,53928,293.74280788084184
52896,53930,342.8853582772302
52896,53934,354.68828279539997
52896,53935,400.74552976868165
52896,53937,358.18759124122283
52896,56071,265.34971770527227
52896,56074,340.51882616528087
52896,56080,206.19132224376386
52896,56081,218.29025404087383
52896,56082,227.0590750068073
52896,56084,288.44009422723076
52896,56091,191.44098113645833
52896,56092,178.355697490211
52896,56093,236.29120499470503
52896,56094,309.00393980972746
52896,56095,281.30217557235284
52896,56096,357.6169688244972
52896,56192,403.5604201216963
52896,57001,227.0264713860551
52896,57002,232.80210980682608
52896,57004,213.09145995273985
52896,57006,262.82765303316995
52896,57007,279.9004622915324
52896,57008,299.3468629439564
52896,57011,269.94878601434954
52896,57012,254.610320331638
52896,57014,269.88277664789223
52896,57102,342.87583218619386
52896,57105,382.0760866754298
52896,57110,354.8450827315292
52896,57111,352.0113313018478
52978,52980,111.0557145133607
52978,52981,94.54405813968727
52978,52982,98.58761182359756
52978,52983,165.4218604752827
52978,52984,73.32695280102863
52978,52985,77.54932066896357
52978,52986,124.1230219666182
52978,52988,110.67184825223818
52978,52993,237.35566718208165
52978,52995,195.21074033738634
52978,52996,228.03392924390954
52978,52998,153.08221907211987
52978,53821,457.22550520415916
52978,53829,494.63647890212786
52978,53906,292.6730911286419
52978,53908,246.48491604030647
52978,53915,378.6668064004696
52978,53917,322.8734821658937
52978,53923,466.99135922894203
52978,53924,464.4626139912488
52978,53925,425.9590930140731
52978,53926,439.22462302759936
52978,53927,372.9265828337862
52978,53928,409.20282779917346
52978,53930,511.99560614387633
52978,53934,499.0106901820723
52978,53935,534.7750415014895
52978,53937,491.46715988712776
52978,56071,69.04223986817243
52978,56074,139.53455261988594
52978,56080,41.15156773864924
52978,56081,93.98514706530857
52978,56082,113.00704013079368
52978,56084,141.6051513038516
52978,56091,181.977773752627
52978,56092,195.2613913176949
52978,56093,161.6781849033044
52978,56094,231.9379047127583
52978,56095,214.47002230619057
52978,56096,298.0762641043596
52978,56192,319.40862465173745
52978,57001,261.154746676813
52978,57002,287.9650880260872
52978,57004,221.55455543452206
52978,57006,302.8833924776491
52978,57007,268.6357510341601
52978,57008,286.0421279845878
52978,57011,334.8598653822944
52978,57012,336.074777705868
52978,57014,313.82563132541094
52978,57102,335.07052025650756
52978,57105,351.5706195430181
52978,57110,362.8437882168308
52978,57111,374.6487127776723
52980,52981,33.080325088217165
52980,52982,59.0403743882003
52980,52983,77.43213487142671
52980,52984,44.74690995663821
52980,52985,61.28576198462277
52980,52986,84.36964012379045
52980,52988,76.83600340227609
52980,52993,162.98457519282533
52980,52995,126.87424125399887
52980,52996,168.83295677235918
52980,52998,124.04800483764879
52980,53821,365.1311865751678
52980,53829,414.36741905418364
52980,53906,224.3044853573976
52980,53908,193.62211302417444
52980,53915,307.973912246747
52980,53917,264.2618136825617
52980,53923,391.57726817820196
52980,53924,403.98947382726686
52980,53925,351.66511508365585
52980,53926,372.7219257453213
52980,53927,312.527028483166
52980,53928,344.7052876037909
52980,53930,423.6914590019714
52980,53934,422.63363278814904
52980,53935,464.0605146907284
52980,53937,420.36957375438993
52980,56071,170.961525304271
52980,56074,245.90629347750735
52980,56080,113.90429367882444
52980,56081,141.4486439526777
52980,56082,155.7978376239489
52980,56084,211.60326087365186
52980,56091,163.74312563187306
52980,56092,163.19541261900525
52980,56093,183.51501995928632
52980,56094,262.6396214623761
52980,56095,237.3501167426486
52980,56096,322.22457403891866
52980,56192,358.91950209781834
52980,57001,228.91855230590468
52980,57002,246.97769108839728
52980,57004,199.07679317849156
52980,57006,271.1269437251976
52980,57007,262.7427917353395
52980,57008,282.6488673846242
52980,57011,292.1946419627216
52980,57012,285.0481562478293
52980,57014,280.77818707034453
52980,57102,331.5403038707986
52980,57105,361.53726374454493
52980,57110,351.9505357093287
52980,57111,356.35562528763194
52981,52982,27.06603199400594
52981,52983,72.68801972238768
52981,52984,21.245830852410254
52981,52985,29.295197588787243
52981,52986,56.22836383295134
52981,52988,46.25717885428216
52981,52993,152.81365178313223
52981,52995,112.74535005828862
52981,52996,152.2776134044938
52981,52998,96.35397165172485
52981,53821,366.09983379632575
52981,53829,409.2713681838707
52981,53906,212.54510329071422
52981,53908,175.4016710170545
52981,53915,298.0725823297724
52981,53917,249.2457804459605
52981,53923,384.1892669857209
52981,53924,390.766471245816
52981,53925,343.58746887290533
52981,53926,361.56715618096706
52981,53927,298.6539373698969
52981,53928,332.60380511634395
52981,53930,422.6674700985317
52981,53934,415.79763853384173
52981,53935,454.9888398998744
52981,53937,411.2824555478427
52981,56071,146.33051169826558
52981,56074,221.5403634833775
52981,56080,87.3491630958622
52981,56081,109.12723350068845
52981,56082,122.93780445772789
52981,56084,179.7470742162649
52981,56091,135.4677314325755
52981,56092,137.94693584235097
52981,56093,150.87582837125322
52981,56094,230.07980471587894
52981,56095,205.13515667699625
52981,56096,290.4363962113834
52981,56192,326.2175809056146
52981,57001,205.34656371941276
52981,57002,226.05847534121594
52981,57004,172.62001944611495
52981,57006,248.08383767486927
52981,57007,234.23233265626388
52981,57008,253.9542104456138
52981,57011,272.352828826288
52981,57012,267.6878124908101
52981,57014,258.1837219060567
52981,57102,303.3044444210127
52981,57105,331.502639333722
52981,57110,325.16900685588564
52981,57111,331.0762125319567
52982,52983,69.48855220426317
52982,52984,35.31955145812372
52982,52985,21.038692413863362
52982,52986,31.5047255025788
52982,52988,19.69134279240245
52982,52993,139.4034038836389
52982,52995,97.5711780862265
52982,52996,133.80018854873285
52982,52998,70.74535916887888
52982,53821,358.7258402014716
52982,53829,396.981077524594
52982,53906,196.7068575280251
52982,53908,155.25652366285934
52982,53915,282.79873813157434
52982,53917,230.62226078665486
52982,53923,370.2939708583056
52982,53924,372.6594790851767
52982,53925,329.3820423175587
52982,53926,345.0285713751772
52982,53927,280.5030630873858
52982,53928,315.5259140109912
52982,53930,413.443063460157
52982,53934,402.1803748762505
52982,53935,439.60575929518023
52982,53937,396.03229239614393
52982,56071,138.55595068251893
52982,56074,212.65696017819312
52982,56080,79.67171671083389
52982,56081,88.71962923758328
52982,56082,100.29115191488108
52982,56084,159.66413624862557
52982,56091,109.21411424233392
52982,56092,113.3892795496611
52982,56093,124.50270626332552
52982,56094,203.601311883552
52982,56095,178.37048607267673
52982,56096,263.49201507554
52982,56192,299.9092728324552
52982,57001,181.31141159455592
52982,57002,203.5632851310186
52982,57004,147.10785261281094
52982,57006,224.16468690757722
52982,57007,207.66318012061652
52982,57008,227.30537199989385
52982,57011,250.3020682543503
52982,57012,247.30189345333736
52982,57014,234.4904111318734
52982,57102,276.77095519823376
52982,57105,304.5023790395043
52982,57110,299.1744819353209
52982,57111,305.7572378660654
52983,52984,93.41601233162763
52983,52985,89.5092667953948
52983,52986,61.155450716027936
52983,52988,67.91220627428584
52983,52993,85.73968935292648
52983,52995,53.35056940162732
52983,52996,95.77279485167062
52983,52998,82.50095438460251
52983,53821,293.41298885858055
52983,53829,338.2443110984024
52983,53906,147.18641630042808
52983,53908,121.67359071761497
52983,53915,230.54294361744564
52983,53917,188.35394294955591
52983,53923,314.5690610902542
52983,53924,326.93318368077007
52983,53925,274.4612718148503
52983,53926,295.32189932466554
52983,53927,235.84570363335567
52983,53928,267.447865477389
52983,53930,350.2032934489056
52983,53934,345.81417841860326
52983,53935,386.7362041108905
52983,53937,343.0296678187225
52983,56071,207.682640004421
52983,56074,281.088756578156
52983,56080,149.10627497840122
52983,56081,149.15607940469235
52983,56082,155.2900799413948
52983,56084,217.23678257465556
52983,56091,117.20313666684365
52983,56092,106.93949000167348
52983,56093,160.73613105705672
52983,56094,233.52448692136514
52983,56095,205.89990332655398
52983,56096,283.85661858903046
52983,56192,328.54060079424016
52983,57001,164.41916790593598
52983,57002,177.29984234419456
52983,57004,143.18834486862727
52983,57006,204.42237128181327
52983,57007,210.25554453328272
52983,57008,230.13529636260319
52983,57011,220.33839108746145
52983,57012,210.69717882919034
52983,57014,213.08790568649374
52983,57102,276.18780568252026
52983,57105,312.40075683302666
52983,57110,291.93447870345705
52983,57111,292.6525961997921
52984,52985,22.406103934596096
52984,52986,66.77738025496839
52984,52988,54.24893501459445
52984,52993,171.3664990727971
52984,52995,130.37150951908953
52984,52996,168.2717843030042
52984,52998,105.28569224371599
52984,53821,386.6886569029788
52984,53829,428.5390937350421
52984,53906,230.13956223101252
52984,53908,190.28008198008607
52984,53915,316.0329275540309
52984,53917,265.2716317334666
52984,53923,402.82168943486795
52984,53924,407.19838669437763
52984,53925,362.06618389414484
52984,53926,378.9161405991349
52984,53927,315.01888686768376
52984,53928,349.63647503027113
52984,53930,442.8675010719139
52984,53934,434.5592352528691
52984,53935,472.97140771002
52984,53937,429.3145752632626
52984,56071,127.39383075397289
52984,56074,202.59992104281514
52984,56080,69.3970090305316
52984,56081,99.17590978935088
52984,56082,115.07294681318436
52984,56084,168.1545098629331
52984,56091,142.7148406893507
52984,56092,148.3530959464046
52984,56093,149.17911518894337
52984,56094,228.06728795410055
52984,56095,204.4523441429153
52984,56096,290.46795189691215
52984,56192,323.2596059661533
52984,57001,216.36876098464165
52984,57002,238.87762848810752
52984,57004,181.35957646631056
52984,57006,259.2277120314576
52984,57007,240.0861816204717
52984,57008,259.45032224749104
52984,57011,285.62123461314974
52984,57012,282.4383071582459
52984,57014,269.61584780927086
52984,57102,309.14415424737797
52984,57105,334.7542343061451
52984,57110,332.5772749897188
52984,57111,339.9471650224432
52985,52986,49.31745875687664
52985,52988,35.825631261830274
52985,52993,160.22604573027024
52985,52995,118.25679979925664
52985,52996,153.4127037115568
52985,52998,85.40185205239241
52985,53821,379.7468307732256
52985,53829,417.76708156167155
52985,53906,216.95962830458055
52985,53908,174.0035234745368
52985,53915,303.0815226306109
52985,53917,249.8586528874465
52985,53923,390.82596227241214
52985,53924,391.9294412452168
52985,53925,349.87260855555365
52985,53926,364.89914460567985
52985,53927,299.85381144153
52985,53928,335.24190621760704
52985,53930,434.46938414182233
52985,53934,422.75276103072883
52985,53935,459.76232567051716
52985,53937,416.2441523351042
52985,56071,120.2990197361632
52985,56074,195.11501553811422
52985,56080,60.9549714985134
52985,56081,80.1707486060121
52985,56082,94.78456406580813
52985,56084,150.55939896844546
52985,56091,121.64105819486237
52985,56092,128.83896891765497
52985,56093,126.93020927903467
52985,56094,205.9354582854399
52985,56095,182.12754619690628
52985,56096,268.1086829388676
52985,56192,301.3689779526869
52985,57001,196.8560314065832
52985,57002,220.52446078398435
52985,57004,160.74644189030133
52985,57006,239.65866747480374
52985,57007,218.28437934304688
52985,57008,237.53863274150774
52985,57011,267.4783529741475
52985,57012,265.6116866856654
52985,57014,250.201252712661
52985,57102,287.2755808815553
52985,57105,312.4345937304425
52985,57110,311.14607398360863
52985,57111,319.06756937098345
52986,52988,13.61600316634327
52986,52993,114.0629521593834
52986,52995,71.89767553687648
52986,52996,104.38824858746555
52986,52998,40.17160157437038
52986,53821,336.62991292483747
52986,53829,370.67213319881233
52986,53906,168.60086427962202
52986,53908,124.68845322494204
52986,53915,254.66244980328176
52986,53917,200.57880120516728
52986,53923,342.87295658268465
52986,53924,342.64169784577945
52986,53925,301.845864174664
52986,53926,315.92201039518847
52986,53927,250.59670247446698
52986,53928,286.1540537131178
52986,53930,389.5413378447578
52986,53934,374.88820373657546
52986,53935,411.0692292676988
52986,53937,367.6436002196956
52986,56071,152.80477580230868
52986,56074,223.83508096120468
52986,56080,97.38927373409047
52986,56081,88.3697526987786
52986,56082,94.1958735000658
52986,56084,156.11316992975577
52986,56091,79.59996461220925
52986,56092,82.0515118299735
52986,56093,105.53262495065027
52986,56094,182.83404078634217
52986,56095,156.29934755306246
52986,56096,239.57185536343906
52986,56192,279.28677627933536
52986,57001,149.87120668573425
52986,57002,172.11792334741705
52986,57004,116.39341248705318
52986,57006,192.7147186767959
52986,57007,178.59149774068962
52986,57008,198.43658970109118
52986,57011,218.9127003115474
52986,57012,216.40540322591605
52986,57014,203.0111892452276
52986,57102,247.54812176658078
52986,57105,277.2072232671489
52986,57110,268.9853758971577
52986,57111,274.9013652116723
52988,52993,127.08209237030266
52988,52995,84.87218660240137
52988,52996,118.00246354671965
52988,52998,51.1650452300808
52988,53821,349.0729604063219
52988,53829,384.0119036542421
52988,53906,182.1416554670804
52988,53908,138.2060260194456
52988,53915,268.22177176261545
52988,53917,214.16223983068434
52988,53923,356.3663376330096
52988,53924,356.2179370594782
52988,53925,315.34835996999817
52988,53926,329.5371814344895
52988,53927,264.18872357078465
52988,53928,299.7693310707169
52988,53930,402.4235975578362
52988,53934,388.36891170406244
52988,53935,424.6664062693775
52988,53937,381.2304302043353
52988,56071,141.8347524947582
52988,56074,213.9902402710393
52988,56080,85.21855676836647
52988,56081,81.85427329280563
52988,56082,90.2028260114016
52988,56084,151.5005849335107
52988,56091,89.52879787865241
52988,56092,94.10416107244362
52988,56093,108.1653768131008
52988,56094,186.75459833818573
52988,56095,160.93261818022384
52988,56096,245.44312775093854
52988,56192,283.24475209037024
52988,57001,162.12543271541236
52988,57002,185.03831882653523
52988,57004,127.47778022573135
52988,57006,204.98363534488
52988,57007,188.06497759449272
52988,57008,207.7457490681412
52988,57011,231.9226948579419
52988,57012,229.79201084901277
52988,57014,215.39023837682848
52988,57102,257.16241060065227
52988,57105,285.33549415065426
52988,57110,279.4831768479424
52988,57111,286.13326328479195
52993,52995,42.210303552538484
52993,52996,33.701635752500344
52993,52998,99.8985753290492
52993,53821,223.6460369163849
52993,53829,257.58073065883303
52993,53906,61.47085588528164
52993,53908,53.22284337930028
52993,53915,145.51490584122413
52993,53917,104.14140934771598
52993,53923,231.4716959100816
52993,53924,241.20431594930946
52993,53925,190.78969404754332
52993,53926,209.82623731478978
52993,53927,150.38684377363862
52993,53928,181.73255714778972
52993,53930,275.51462417837473
52993,53934,263.1928932487827
52993,53935,302.2930294598216
52993,53937,258.56974059685257
52993,56071,264.0708100647468
52993,56074,331.0370686754113
52993,56080,211.08440614070244
52993,56081,190.74707739869476
52993,56082,188.21071068831006
52993,56084,245.6701482474097
52993,56091,107.28826532671678
52993,56092,84.76208380257513
52993,56093,168.86892867783632
52993,56094,220.9877119460051
52993,56095,194.1892946037047
52993,56096,254.18074665302566
52993,56192,306.1185095357946
52993,57001,106.19314012766853
52993,57002,106.37582696921167
52993,57004,107.15624527061833
52993,57006,137.21063395321693
52993,57007,167.28071265862215
52993,57008,184.87469881676853
52993,57011,142.7060885727521
52993,57012,128.8545017174396
52993,57014,143.43367471351536
52993,57102,222.92561563289428
52993,57105,266.0790780933222
52993,57110,230.80605350275152
52993,57111,225.88582020572068
52995,52996,42.549367007706365
52995,52998,62.95559124150055
52995,53821,265.1063137109733
52995,53829,299.5294445429677
52995,53906,99.85063800483255
52995,53908,68.33537242144433
52995,53915,185.6614207974242
52995,53917,137.5385750559544
52995,53923,272.7604162339278
52995,53924,278.31127597309194
52995,53925,231.88958858780626
52995,53926,248.83169757414043
52995,53927,186.3621772344411
52995,53928,219.8815062887819
52995,53930,317.6436668717869
52995,53934,304.62208825156955
52995,53935,342.6015976994668
52995,53937,298.9432002555665
52995,56071,222.90556755221982
52995,56074,291.28233141002823
52995,56080,169.0931048686988
52995,56081,151.52942785871178
52995,56082,151.0013764201584
52995,56084,210.68201454665316
52995,56091,82.40032112996248
52995,56092,64.62282045550239
52995,56093,139.21673274007335
52995,56094,201.67752421791505
52995,56095,173.93392912029782
52995,56096,244.2321050772449
52995,56192,292.8063802545623
52995,57001,112.74496641890583
52995,57002,124.01003133743319
52995,57004,97.53558019472662
52995,57006,151.61835448221956
52995,57007,164.02235202346455
52995,57008,183.3971048010228
52995,57011,167.09894270863168
52995,57012,158.35377165039083
52995,57014,160.02731340167978
52995,57102,227.24663790350908
52995,57105,266.1277404988175
52995,57110,240.85111172775046
52995,57111,240.32232106163573
52996,52998,79.56550185210655
52996,53821,244.40099734567076
52996,53829,268.8362790605689
52996,53906,65.3632765756395
52996,53908,26.100585644813545
52996,53915,150.78990076045113
52996,53917,97.04261947855447
52996,53923,239.55600912526182
52996,53924,238.9317256113846
52996,53925,198.50589817552026
52996,53926,211.53651166670846
52996,53927,146.75384690365078
52996,53928,181.8292755753376
52996,53930,292.2200847016807
52996,53934,271.6510424647007
52996,53935,306.77271943692153
52996,53937,263.43336873291463
52996,56071,246.48830684375335
52996,56074,309.84230576568774
52996,56080,197.44778365901144
52996,56081,169.98934478370523
52996,56082,164.77418034474303
52996,56084,219.28023264524887
52996,56091,77.38950633758517
52996,56092,54.05970953710416
52996,56093,139.7059030354873
52996,56094,187.80881690885263
52996,56095,161.2900546015372
52996,56096,220.6038916723011
52996,56192,272.4199051667704
52996,57001,75.60551667082298
52996,57002,82.29132343019
52996,57004,73.47371096449588
52996,57006,111.1936344488152
52996,57007,134.38197109590945
52996,57008,152.44999121189497
52996,57011,124.574441274104
52996,57012,116.23049648950037
52996,57014,118.91809023204131
52996,57102,192.46123637116543
52996,57105,234.34569637766083
52996,57110,202.88076085252726
52996,57111,200.38144422269008
52998,53821,322.3646477838557
52998,53829,348.1666978354502
52998,53906,144.71604385828323
52998,53908,94.25544294740175
52998,53915,229.10775134217448
